User_id,food_id,country_id,calories,protein_g,fat_g,carbs_g,goal_id,time_id,suitability_score,,
84,273,7,170,5,1,35,3,1,0,,
84,116,7,35,6,0.5,5,3,1,0,,
84,323,7,145,7,2,24,3,2,0,,
84,402,7,105,23,0.5,0,3,2,1,,
84,300,7,160,6,7,20,3,2,0,,
84,416,7,220,3,14,22,3,2,0,,
84,104,7,115,5,1,22,3,2,0,,
84,94,7,160,20,8,1,3,2,1,,
84,70,7,90,7,6,2,3,2,0,,
84,118,7,122,11,5,10,3,2,1,,
84,324,7,190,21,9,6,3,2,1,,
84,34,7,130,22,4,1,3,2,1,,
84,92,7,175,20,7,8,3,3,1,,
84,26,7,195,12,10,18,3,3,1,,
84,407,7,285,22,18,10,3,3,1,,
84,51,7,45,3,2,4,3,3,0,,
84,29,7,140,18,6,2,3,3,1,,
84,245,7,160,20,7,5,3,3,1,,
84,370,7,100,18,2,2,3,3,1,,
84,102,7,30,4,0.5,2,3,3,0,,
84,266,7,90,7,3,8,3,3,0,,
84,202,7,150,9,7,14,3,3,0,,
85,1,1,100,2,5,14,1,1,1,,
85,280,1,310,6,18,34,1,1,0,,
85,389,1,180,4,6,30,1,1,0,,
85,281,1,43,0.5,0.1,11,1,1,1,,
85,54,1,320,5,14,45,1,1,0,,
85,180,1,50,0.5,0.2,13,1,1,1,,
85,330,1,145,12,10,1,1,1,1,,
85,425,1,250,9,3,48,1,1,0,,
85,108,1,110,4,0.5,23,1,1,1,,
85,146,1,60,2,0.5,12,1,1,1,,
85,129,1,170,14,9,10,1,2,0,,
85,252,1,150,12,9,6,1,2,1,,
85,286,1,240,25,15,0,1,2,0,,
85,75,1,220,12,10,22,1,2,0,,
85,309,1,130,6,1,25,1,2,1,,
85,167,1,165,31,3.6,0,1,2,0,,
85,339,1,180,15,11,8,1,2,0,,
85,192,1,30,2,0.2,5,1,2,1,,
85,319,1,50,1,2,8,1,2,1,,
85,127,1,350,3,12,60,1,2,0,,
85,100,1,230,26,14,0,1,3,0,,
85,21,1,120,23,3,0,1,3,1,,
85,91,1,190,16,12,7,1,3,0,,
85,235,1,160,1.5,0.3,38,1,3,0,,
85,247,1,20,2,0.2,4,1,3,1,,
85,175,1,110,22,2,1,1,3,1,,
85,27,1,210,22,13,1,1,3,0,,
85,327,1,50,3,3,6,1,3,1,,
85,148,1,130,20,5,2,1,3,1,,
85,417,1,110,4,7,9,1,3,1,,
86,135,3,154,11,12,1,3,1,1,,
86,154,3,59,10,0.5,4,3,1,0,,
86,143,3,180,4,6,28,3,1,0,,
86,422,3,250,9,2,48,3,1,0,,
86,344,3,155,13,11,1,3,1,1,,
86,107,3,95,11,4,5,3,1,1,,
86,10,3,60,0.5,0.2,15,3,1,0,,
86,302,3,160,4,9,15,3,1,0,,
86,419,3,280,9,12,35,3,1,0,,
86,232,3,250,20,18,1,3,1,1,,
86,322,3,145,12,9,5,3,2,1,,
86,301,3,60,1,3,7,3,2,0,,
86,354,3,240,18,12,15,3,2,1,,
86,136,3,95,4,5,10,3,2,0,,
86,297,3,250,9,18,14,3,2,0,,
86,315,3,165,31,4,0,3,2,0,,
86,231,3,110,9,0.5,18,3,2,0,,
86,177,3,170,24,4,7,3,2,1,,
86,412,3,20,1,0,4,3,2,0,,
86,261,3,190,11,8,20,3,2,1,,
86,105,3,165,18,8,4,3,3,1,,
86,325,3,180,22,10,2,3,3,1,,
86,40,3,190,20,11,5,3,3,1,,
86,316,3,220,19,15,0,3,3,1,,
86,56,3,110,18,3,4,3,3,1,,
86,409,3,170,20,9,4,3,3,1,,
86,356,3,20,2,0.1,4,3,3,0,,
86,11,3,290,18,24,1,3,3,1,,
86,295,3,130,22,4,0,3,3,1,,
86,78,3,160,18,9,3,3,3,1,,
87,1,1,100,2,5,14,1,1,1,,
87,280,1,310,6,18,34,1,1,0,,
87,389,1,180,4,6,30,1,1,0,,
87,281,1,43,0.5,0.1,11,1,1,1,,
87,54,1,320,5,14,45,1,1,0,,
87,180,1,50,0.5,0.2,13,1,1,1,,
87,330,1,145,12,10,1,1,1,1,,
87,425,1,250,9,3,48,1,1,0,,
87,108,1,110,4,0.5,23,1,1,1,,
87,146,1,60,2,0.5,12,1,1,1,,
87,129,1,170,14,9,10,1,2,0,,
87,252,1,150,12,9,6,1,2,1,,
87,286,1,240,25,15,0,1,2,0,,
87,75,1,220,12,10,22,1,2,0,,
87,309,1,130,6,1,25,1,2,1,,
87,167,1,165,31,3.6,0,1,2,0,,
87,339,1,180,15,11,8,1,2,0,,
87,192,1,30,2,0.2,5,1,2,1,,
87,319,1,50,1,2,8,1,2,1,,
87,127,1,350,3,12,60,1,2,0,,
87,100,1,230,26,14,0,1,3,0,,
87,21,1,120,23,3,0,1,3,1,,
87,91,1,190,16,12,7,1,3,0,,
87,235,1,160,1.5,0.3,38,1,3,0,,
87,247,1,20,2,0.2,4,1,3,1,,
87,175,1,110,22,2,1,1,3,1,,
87,27,1,210,22,13,1,1,3,0,,
87,327,1,50,3,3,6,1,3,1,,
87,148,1,130,20,5,2,1,3,1,,
87,417,1,110,4,7,9,1,3,1,,
88,278,12,180,5,8,24,2,1,0,,
88,351,12,160,6,10,12,2,1,0,,
88,140,12,45,1,0.1,10,2,1,0,,
88,234,12,210,12,15,8,2,1,0,,
88,46,12,200,18,14,1,2,1,0,,
88,157,12,120,8,4,14,2,1,0,,
88,431,12,260,8,10,34,2,1,0,,
88,179,12,60,1,0.2,15,2,1,0,,
88,123,12,360,6,18,45,2,1,0,,
88,101,12,340,4,20,38,2,1,0,,
88,332,12,165,10,5,22,2,2,0,,
88,149,12,50,1,3,5,2,2,0,,
88,172,12,110,22,2,0,2,2,1,,
88,230,12,120,8,4,15,2,2,0,,
88,201,12,310,32,20,0,2,2,1,,
88,321,12,180,5,12,14,2,2,0,,
88,189,12,100,18,2,2,2,2,0,,
88,95,12,140,7,6,15,2,2,0,,
88,326,12,95,3,6,9,2,2,0,,
88,288,12,85,2,5,9,2,2,0,,
88,147,12,140,20,7,2,2,3,1,,
88,315,12,165,31,4,0,2,3,1,,
88,20,12,130,22,4,0,2,3,1,,
88,181,12,170,26,7,0,2,3,1,,
88,350,12,210,18,12,8,2,3,0,,
88,376,12,110,5,8,6,2,3,0,,
88,163,12,25,2,0.1,4,2,3,0,,
88,14,12,105,22,1,2,2,3,1,,
88,36,12,220,28,12,0,2,3,1,,
88,334,12,150,20,6,4,2,3,1,,
89,155,4,115,9,4,12,2,1,0,,
89,349,4,240,7,15,20,2,1,0,,
89,42,4,180,10,15,2,2,1,0,,
89,429,4,310,10,3,62,2,1,0,,
89,130,4,190,13,15,1,2,1,0,,
89,138,4,74,1,0.3,19,2,1,0,,
89,385,4,280,9,18,22,2,1,0,,
89,109,4,25,1,0.2,5,2,1,0,,
89,18,4,130,4,3,22,2,1,0,,
89,152,4,42,0.8,0.1,11,2,1,0,,
89,153,4,110,4,9,5,2,2,0,,
89,90,4,160,24,6,1,2,2,1,,
89,253,4,180,10,11,12,2,2,0,,
89,228,4,105,8,3,14,2,2,0,,
89,178,4,160,30,2,0,2,2,1,,
89,375,4,140,4,8,15,2,2,0,,
89,13,4,110,22,2,0,2,2,1,,
89,97,4,130,7,4,18,2,2,0,,
89,318,4,75,2,5,7,2,2,0,,
89,341,4,140,18,6,4,2,2,0,,
89,214,4,260,25,18,0,2,3,1,,
89,20,4,130,22,4,0,2,3,1,,
89,79,4,190,22,10,3,2,3,1,,
89,377,4,110,6,4,14,2,3,0,,
89,32,4,180,20,10,4,2,3,1,,
89,186,4,200,25,11,0,2,3,1,,
89,150,4,125,7,4,16,2,3,0,,
89,314,4,160,24,7,2,2,3,1,,
89,188,4,95,18,2,1,2,3,0,,
89,411,4,85,2,5,9,2,3,0,,
90,1,1,100,2,5,14,1,1,1,,
90,280,1,310,6,18,34,1,1,0,,
90,389,1,180,4,6,30,1,1,0,,
90,281,1,43,0.5,0.1,11,1,1,1,,
90,54,1,320,5,14,45,1,1,0,,
90,180,1,50,0.5,0.2,13,1,1,1,,
90,330,1,145,12,10,1,1,1,1,,
90,425,1,250,9,3,48,1,1,0,,
90,108,1,110,4,0.5,23,1,1,1,,
90,146,1,60,2,0.5,12,1,1,1,,
90,129,1,170,14,9,10,1,2,0,,
90,252,1,150,12,9,6,1,2,1,,
90,286,1,240,25,15,0,1,2,0,,
90,75,1,220,12,10,22,1,2,0,,
90,309,1,130,6,1,25,1,2,1,,
90,167,1,165,31,3.6,0,1,2,0,,
90,339,1,180,15,11,8,1,2,0,,
90,192,1,30,2,0.2,5,1,2,1,,
90,319,1,50,1,2,8,1,2,1,,
90,127,1,350,3,12,60,1,2,0,,
90,100,1,230,26,14,0,1,3,0,,
90,21,1,120,23,3,0,1,3,1,,
90,91,1,190,16,12,7,1,3,0,,
90,235,1,160,1.5,0.3,38,1,3,0,,
90,247,1,20,2,0.2,4,1,3,1,,
90,175,1,110,22,2,1,1,3,1,,
90,27,1,210,22,13,1,1,3,0,,
90,327,1,50,3,3,6,1,3,1,,
90,148,1,130,20,5,2,1,3,1,,
90,417,1,110,4,7,9,1,3,1,,
91,237,5,170,4,7,26,3,1,0,,
91,290,5,160,3,4,28,3,1,0,,
91,199,5,130,4,0.5,28,3,1,0,,
91,408,5,180,5,8,25,3,1,0,,
91,353,5,105,7,0.5,19,3,1,0,,
91,263,5,140,5,4,22,3,1,0,,
91,119,5,160,12,11,2,3,1,1,,
91,114,5,160,6,4,26,3,1,0,,
91,144,5,50,1,0.3,12,3,1,0,,
91,3,5,600,20,52,18,3,1,1,,
91,277,5,160,9,12,6,3,2,0,,
91,73,5,195,12,8,23,3,2,1,,
91,299,5,135,6,3,24,3,2,0,,
91,132,5,145,15,8,4,3,2,1,,
91,250,5,110,3,6,12,3,2,0,,
91,113,5,115,7,4,15,3,2,0,,
91,111,5,130,3,4,20,3,2,0,,
91,388,5,120,20,4,1,3,2,1,,
91,243,5,250,8,2,50,3,2,0,,
91,63,5,60,2,3,8,3,2,0,,
91,387,5,150,24,5,1,3,3,1,,
91,434,5,100,7,2,14,3,3,0,,
91,313,5,80,2,5,8,3,3,0,,
91,220,5,210,18,14,4,3,3,1,,
91,368,5,230,18,16,4,3,3,1,,
91,347,5,150,14,7,10,3,3,1,,
91,219,5,45,1,2,6,3,3,0,,
91,86,5,140,18,7,4,3,3,1,,
91,41,5,110,3,1,23,3,3,0,,
91,204,5,100,4,7,6,3,3,0,,
92,156,15,59,10,0.4,3.6,2,1,0,,
92,365,15,70,3,1.5,12,2,1,0,,
92,329,15,52,11,0.2,0.7,2,1,0,,
92,423,15,250,12,4,42,2,1,0,,
92,39,15,57,0.7,0.3,14,2,1,0,,
92,403,15,230,20,15,1,2,1,1,,
92,106,15,98,11,4,3,2,1,0,,
92,8,15,160,4,12,12,2,1,0,,
92,284,15,110,3,8,10,2,1,0,,
92,161,15,50,2,0.5,10,2,1,0,,
92,167,15,165,31,3.6,0,2,2,1,,
92,401,15,120,20,4,0,2,2,1,,
92,404,15,190,15,6,20,2,2,0,,
92,298,15,140,5,3,22,2,2,0,,
92,185,15,200,22,12,0,2,2,1,,
92,352,15,23,3,0.4,3.6,2,2,0,,
92,226,15,116,9,0.4,20,2,2,0,,
92,311,15,150,25,5,0,2,2,1,,
92,355,15,35,3,0.4,7,2,2,0,,
92,96,15,160,8,6,18,2,2,0,,
92,12,15,105,23,0.9,0,2,3,1,,
92,320,15,140,29,2,0,2,3,1,,
92,343,15,240,27,14,0,2,3,1,,
92,163,15,20,2,0.1,4,2,3,0,,
92,22,15,86,1.6,0.1,20,2,3,0,,
92,348,15,31,0.6,0.6,7,2,3,0,,
92,418,15,150,30,3,0,2,3,1,,
92,50,15,99,24,0.3,0,2,3,1,,
92,84,15,40,3,1,5,2,3,0,,
92,396,15,100,10,5,4,2,3,0,,
93,363,2,160,9,6,18,1,1,0,,
93,307,2,50,1,0.2,11,1,1,1,,
93,291,2,230,10,8,30,1,1,0,,
93,328,2,280,5,14,34,1,1,0,,
93,346,2,35,3,2,2,1,1,1,,
93,390,2,155,13,11,1,1,1,0,,
93,432,2,80,5,3,9,1,1,1,,
93,360,2,140,3,0.5,31,1,1,1,,
93,242,2,60,2,1,12,1,1,1,,
93,303,2,250,6,4,48,1,1,0,,
93,208,2,180,16,11,7,1,2,0,,
93,236,2,115,9,7,4,1,2,1,,
93,35,2,130,14,6,6,1,2,1,,
93,361,2,110,21,3,0,1,2,1,,
93,61,2,80,4,3,10,1,2,1,,
93,74,2,200,18,12,8,1,2,0,,
93,195,2,65,4,3,7,1,2,1,,
93,340,2,170,7,5,24,1,2,0,,
93,369,2,45,3,2,4,1,2,1,,
93,76,2,190,12,8,18,1,2,0,,
93,285,2,220,25,13,0,1,3,0,,
93,406,2,240,20,17,3,1,3,0,,
93,381,2,150,18,8,2,1,3,1,,
93,4,2,210,12,11,16,1,3,0,,
93,37,2,90,6,6,4,1,3,1,,
93,222,2,180,21,8,7,1,3,0,,
93,53,2,35,2,2,3,1,3,1,,
93,233,2,100,2,7,8,1,3,1,,
93,57,2,160,10,6,16,1,3,0,,
93,120,2,40,2,3,2,1,3,1,,
94,196,9,165,8,11,12,3,1,0,,
94,98,9,190,6,10,22,3,1,0,,
94,293,9,230,9,14,20,3,1,0,,
94,251,9,200,10,7,25,3,1,0,,
94,145,9,55,1,0.5,13,3,1,0,,
94,331,9,140,10,11,2,3,1,0,,
94,306,9,120,7,3,16,3,1,0,,
94,241,9,43,0.5,0.1,11,3,1,0,,
94,262,9,90,6,6,4,3,1,0,,
94,265,9,110,4,2,18,3,1,0,,
94,383,9,200,14,9,16,3,2,1,,
94,77,9,185,12,10,14,3,2,1,,
94,294,9,105,9,3,11,3,2,0,,
94,83,9,220,16,12,13,3,2,1,,
94,131,9,95,15,2,5,3,2,1,,
94,187,9,160,14,6,14,3,2,1,,
94,38,9,90,6,1,16,3,2,0,,
94,191,9,120,2,10,8,3,2,0,,
94,125,9,140,20,6,5,3,2,1,,
94,169,9,150,4,6,25,3,2,0,,
94,292,9,240,22,16,0,3,3,1,,
94,72,9,270,12,16,22,3,3,1,,
94,99,9,170,8,11,10,3,3,0,,
94,66,9,210,26,12,0,3,3,0,,
94,399,9,110,6,6,9,3,3,0,,
94,17,9,120,24,3,0,3,3,1,,
94,25,9,200,22,12,2,3,3,1,,
94,190,9,70,2,4,8,3,3,0,,
94,405,9,180,15,8,14,3,3,1,,
94,225,9,100,7,2,15,3,3,0,,
95,308,13,60,3,1,11,3,1,0,,
95,392,13,180,12,14,2,3,1,1,,
95,366,13,190,3,6,35,3,1,0,,
95,44,13,150,12,10,1,3,1,1,,
95,137,13,60,1,1,12,3,1,0,,
95,103,13,100,2,8,6,3,1,0,,
95,393,13,80,2,3,12,3,1,0,,
95,205,13,90,6,2,13,3,1,0,,
95,182,13,250,18,18,4,3,1,1,,
95,282,13,43,0.5,0.1,11,3,1,0,,
95,276,13,200,8,8,26,3,2,0,,
95,345,13,80,2,0.5,18,3,2,0,,
95,160,13,165,12,11,6,3,2,1,,
95,397,13,90,12,3,5,3,2,1,,
95,87,13,185,20,10,4,3,2,1,,
95,391,13,150,22,6,4,3,2,1,,
95,304,13,170,18,10,5,3,2,1,,
95,367,13,60,3,4,4,3,2,0,,
95,358,13,130,3,0.3,28,3,2,0,,
95,217,13,140,18,6,4,3,2,1,,
95,238,13,180,11,12,9,3,3,1,,
95,67,13,200,19,12,8,3,3,1,,
95,359,13,110,22,2,1,3,3,1,,
95,275,13,190,10,8,22,3,3,0,,
95,279,13,175,14,11,6,3,3,1,,
95,24,13,155,18,8,3,3,3,1,,
95,183,13,100,21,2,1,3,3,1,,
95,151,13,120,8,4,14,3,3,0,,
95,433,13,140,4,9,10,3,3,0,,
95,117,13,210,18,14,4,3,3,1,,
96,237,5,170,4,7,26,3,1,0,,
96,290,5,160,3,4,28,3,1,0,,
96,199,5,130,4,0.5,28,3,1,0,,
96,408,5,180,5,8,25,3,1,0,,
96,353,5,105,7,0.5,19,3,1,0,,
96,263,5,140,5,4,22,3,1,0,,
96,119,5,160,12,11,2,3,1,1,,
96,114,5,160,6,4,26,3,1,0,,
96,144,5,50,1,0.3,12,3,1,0,,
96,3,5,600,20,52,18,3,1,1,,
96,277,5,160,9,12,6,3,2,0,,
96,73,5,195,12,8,23,3,2,1,,
96,299,5,135,6,3,24,3,2,0,,
96,132,5,145,15,8,4,3,2,1,,
96,250,5,110,3,6,12,3,2,0,,
96,113,5,115,7,4,15,3,2,0,,
96,111,5,130,3,4,20,3,2,0,,
96,388,5,120,20,4,1,3,2,1,,
96,243,5,250,8,2,50,3,2,0,,
96,63,5,60,2,3,8,3,2,0,,
96,387,5,150,24,5,1,3,3,1,,
96,434,5,100,7,2,14,3,3,0,,
96,313,5,80,2,5,8,3,3,0,,
96,220,5,210,18,14,4,3,3,1,,
96,368,5,230,18,16,4,3,3,1,,
96,347,5,150,14,7,10,3,3,1,,
96,219,5,45,1,2,6,3,3,0,,
96,86,5,140,18,7,4,3,3,1,,
96,41,5,110,3,1,23,3,3,0,,
96,204,5,100,4,7,6,3,3,0,,
97,436,8,260,7,12,32,2,1,0,,
97,211,8,160,8,13,5,2,1,0,,
97,336,8,115,8,8,4,2,1,0,,
97,134,8,110,7,3,17,2,1,0,,
97,173,8,320,22,25,2,2,1,1,,
97,5,8,280,2,0.4,75,2,1,0,,
97,71,8,360,9,20,38,2,1,0,,
97,394,8,30,1,2,4,2,1,0,,
97,45,8,155,12,11,2,2,1,0,,
97,193,8,170,9,10,12,2,1,0,,
97,382,8,110,2,7,11,2,2,0,,
97,128,8,95,2,5,10,2,2,0,,
97,198,8,180,8,12,12,2,2,0,,
97,15,8,220,16,12,14,2,2,0,,
97,338,8,155,24,6,1,2,2,1,,
97,126,8,260,12,14,24,2,2,0,,
97,9,8,120,2,9,8,2,2,0,,
97,227,8,80,5,1,13,2,2,0,,
97,372,8,130,8,7,10,2,2,0,,
97,141,8,140,3,12,8,2,2,0,,
97,164,8,230,24,15,1,2,3,1,,
97,19,8,130,23,4,0,2,3,1,,
97,213,8,250,26,16,0,2,3,1,,
97,254,8,145,6,4,24,2,3,0,,
97,159,8,90,3,5,9,2,3,0,,
97,270,8,80,2,5,8,2,3,0,,
97,183,8,110,22,2,1,2,3,1,,
97,221,8,120,4,7,11,2,3,0,,
97,312,8,165,30,5,1,2,3,1,,
97,30,8,210,22,12,3,2,3,1,,
98,436,8,260,7,12,32,3,1,0,,
98,211,8,160,8,13,5,3,1,0,,
98,336,8,115,8,8,4,3,1,0,,
98,134,8,110,7,3,17,3,1,0,,
98,173,8,320,22,25,2,3,1,1,,
98,5,8,280,2,0.4,75,3,1,0,,
98,71,8,360,9,20,38,3,1,0,,
98,394,8,30,1,2,4,3,1,0,,
98,45,8,155,12,11,2,3,1,1,,
98,193,8,170,9,10,12,3,1,0,,
98,382,8,110,2,7,11,3,2,0,,
98,128,8,95,2,5,10,3,2,0,,
98,198,8,180,8,12,12,3,2,0,,
98,15,8,220,16,12,14,3,2,1,,
98,338,8,155,24,6,1,3,2,1,,
98,126,8,260,12,14,24,3,2,1,,
98,9,8,120,2,9,8,3,2,0,,
98,227,8,80,5,1,13,3,2,0,,
98,372,8,130,8,7,10,3,2,0,,
98,141,8,140,3,12,8,3,2,0,,
98,164,8,230,24,15,1,3,3,1,,
98,19,8,130,23,4,0,3,3,1,,
98,213,8,250,26,16,0,3,3,0,,
98,254,8,145,6,4,24,3,3,0,,
98,159,8,90,3,5,9,3,3,0,,
98,270,8,80,2,5,8,3,3,0,,
98,183,8,110,22,2,1,3,3,1,,
98,221,8,120,4,7,11,3,3,0,,
98,312,8,165,30,5,1,3,3,0,,
98,30,8,210,22,12,3,3,3,1,,
99,240,14,120,7,9,4,1,1,1,,
99,342,14,270,9,5,50,1,1,0,,
99,421,14,260,18,20,2,1,1,0,,
99,272,14,80,1,8,3,1,1,1,,
99,194,14,350,2,25,30,1,1,0,,
99,379,14,330,14,30,2,1,1,0,,
99,43,14,145,12,10,1,1,1,1,,
99,384,14,400,10,25,38,1,1,0,,
99,2,14,250,5,22,10,1,1,0,,
99,110,14,20,1,0.1,4,1,1,1,,
99,115,14,180,20,10,4,1,2,0,,
99,229,14,75,5,1,12,1,2,1,,
99,212,14,190,9,8,22,1,2,0,,
99,62,14,120,4,1,25,1,2,1,,
99,64,14,50,4,2,4,1,2,1,,
99,206,14,220,24,13,2,1,2,0,,
99,415,14,240,8,9,32,1,2,0,,
99,374,14,110,2,8,10,1,2,1,,
99,337,14,40,1,2,5,1,2,1,,
99,89,14,155,24,6,0,1,2,0,,
99,216,14,230,25,14,0,1,3,0,,
99,19,14,130,23,4,0,1,3,1,,
99,28,14,200,11,9,20,1,3,0,,
99,200,14,240,18,16,10,1,3,0,,
99,269,14,120,12,7,4,1,3,1,,
99,55,14,300,10,18,26,1,3,0,,
99,209,14,140,10,10,4,1,3,1,,
99,184,14,200,25,11,0,1,3,0,,
99,420,14,125,8,3,17,1,3,1,,
99,373,14,135,9,7,10,1,3,1,,
100,310,6,150,9,10,8,3,1,0,,
100,139,6,50,1,0.3,12,3,1,0,,
100,424,6,380,8,12,60,3,1,0,,
100,158,6,130,11,8,6,3,1,1,,
100,47,6,140,11,10,1,3,1,1,,
100,133,6,250,7,9,36,3,1,0,,
100,60,6,180,4,6,28,3,1,0,,
100,16,6,60,1,0.2,15,3,1,0,,
100,289,6,340,6,17,40,3,1,0,,
100,124,6,30,2,1,3,3,1,0,,
100,65,6,170,9,14,3,3,2,0,,
100,244,6,60,3,1,10,3,2,0,,
100,256,6,140,4,5,21,3,2,0,,
100,283,6,150,7,3,24,3,2,0,,
100,166,6,100,18,2,2,3,2,1,,
100,400,6,160,15,8,10,3,2,1,,
100,426,6,220,10,8,28,3,2,0,,
100,223,6,180,12,2,30,3,2,1,,
100,333,6,160,14,4,18,3,2,1,,
100,317,6,75,2,5,7,3,2,0,,
100,165,6,120,23,3,0,3,3,1,,
100,274,6,180,22,10,3,3,3,1,,
100,85,6,175,21,9,4,3,3,1,,
100,410,6,200,24,10,5,3,3,1,,
100,20,6,130,22,4,0,3,3,1,,
100,58,6,150,25,4,2,3,3,0,,
100,378,6,110,6,5,12,3,3,0,,
100,398,6,105,22,1,2,3,3,1,,
100,33,6,210,26,12,0,3,3,0,,
100,414,6,160,8,7,18,3,3,0,,
1,437,8,562,20,45,27,1,4,1,,
1,438,8,559,30,49,10,1,4,1,,
1,439,8,249,3,1,64,1,4,1,,
1,440,8,579,21,50,22,1,4,0,,
1,441,8,654,15,65,14,1,4,0,,
1,442,8,166,8,10,14,1,4,1,,
1,443,8,250,10,12,25,1,4,0,,
1,444,8,282,2.5,0.4,75,1,4,0,,
1,445,8,48,1.4,0.3,11,1,4,1,,
1,446,8,155,8,12,5,1,4,1,,
2,447,10,164,19,6,27,1,4,1,,
2,448,10,600,15,45,20,1,4,0,,
2,449,10,90,3,1,19,1,4,1,,
2,450,10,80,1,0.5,18,1,4,1,,
2,451,10,579,21,50,22,1,4,0,,
2,452,10,654,15,65,14,1,4,0,,
2,453,10,180,4,8,22,1,4,1,,
2,454,10,68,2.6,1,14,1,4,1,,
2,455,10,400,6,0.5,90,1,4,0,,
2,456,10,241,3,0.5,62,1,4,1,,
3,457,6,673,14,68,13,3,4,1,,
3,458,6,562,20,45,27,3,4,1,,
3,459,6,430,38,29,4,3,4,1,,
3,460,6,20,1,0.2,4,3,4,1,,
3,461,6,450,9,18,65,3,4,0,,
3,462,6,34,0.8,0.2,8,3,4,0,,
3,463,6,654,15,65,14,3,4,0,,
3,464,6,245,3,2,53,3,4,1,,
3,465,6,138,11,8,5,3,4,1,,
3,466,6,115,0.8,11,6,3,4,1,,
4,467,1,656,14,66,12,3,4,0,,
4,468,1,553,18,44,30,3,4,0,,
4,469,1,68,2.6,1,14,3,4,0,,
4,470,1,280,8,15,28,3,4,1,,
4,471,1,350,0.2,0.1,85,3,4,1,,
4,472,1,567,26,49,16,3,4,0,,
4,473,1,50,0.5,0.1,13,3,4,0,,
4,474,1,584,21,51,20,3,4,0,,
4,475,1,320,2,1,78,3,4,1,,
4,476,1,354,3,33,15,3,4,1,,
5,477,14,628,15,60,17,2,4,0,,
5,478,14,241,3,0.5,62,2,4,0,,
5,479,14,562,20,45,27,2,4,1,,
5,480,14,584,21,51,20,2,4,1,,
5,481,14,249,3,1,64,2,4,0,,
5,482,14,57,0.4,0.1,15,2,4,0,,
5,483,14,654,15,65,14,2,4,0,,
5,484,14,559,30,49,10,2,4,1,,
5,485,14,155,8,12,5,2,4,0,,
5,486,14,34,0.8,0.2,8,2,4,0,,
6,487,7,122,11,5,10,1,4,1,,
6,488,7,35,6,0.5,5,1,4,1,,
6,489,7,450,40,20,33,1,4,0,,
6,490,7,380,7,1,85,1,4,0,,
6,491,7,300,60,3,2,1,4,0,,
6,492,7,150,10,10,4,1,4,1,,
6,493,7,230,2,0.5,55,1,4,0,,
6,494,7,130,3,0.3,28,1,4,1,,
6,495,7,290,10,1,75,1,4,0,,
6,496,7,70,0.6,0.2,19,1,4,1,,
7,467,1,656,14,66,12,3,4,0,,
7,468,1,553,18,44,30,3,4,0,,
7,469,1,68,2.6,1,14,3,4,0,,
7,470,1,280,8,15,28,3,4,1,,
7,471,1,350,0.2,0.1,85,3,4,1,,
7,472,1,567,26,49,16,3,4,0,,
7,473,1,50,0.5,0.1,13,3,4,0,,
7,474,1,584,21,51,20,3,4,0,,
7,475,1,320,2,1,78,3,4,1,,
7,476,1,354,3,33,15,3,4,1,,
8,497,9,559,30,49,10,3,4,0,,
8,498,9,38,0.7,0.1,9,3,4,0,,
8,499,9,60,0.8,0.4,15,3,4,0,,
8,500,9,450,7,20,65,3,4,0,,
8,501,9,164,19,6,27,3,4,1,,
8,502,9,160,2,15,9,3,4,1,,
8,503,9,25,1,0.2,5,3,4,0,,
8,504,9,43,0.5,0.1,11,3,4,0,,
8,505,9,150,4,6,25,3,4,1,,
8,506,9,654,15,65,14,3,4,0,,
9,507,5,350,9,0.5,77,3,4,1,,
9,508,5,164,19,6,27,3,4,1,,
9,509,5,105,7,0.5,19,3,4,1,,
9,510,5,389,13,7,66,3,4,1,,
9,511,5,567,26,49,16,3,4,0,,
9,512,5,265,18,20,1,3,4,1,,
9,513,5,90,3,1,19,3,4,0,,
9,514,5,68,2.6,1,14,3,4,0,,
9,515,5,553,18,44,30,3,4,0,,
9,516,5,160,6,4,26,3,4,1,,
10,447,10,164,19,6,27,2,4,1,,
10,448,10,600,15,45,20,2,4,0,,
10,449,10,90,3,1,19,2,4,0,,
10,450,10,80,1,0.5,18,2,4,0,,
10,451,10,579,21,50,22,2,4,1,,
10,452,10,654,15,65,14,2,4,1,,
10,453,10,180,4,8,22,2,4,1,,
10,454,10,68,2.6,1,14,2,4,1,,
10,455,10,400,6,0.5,90,2,4,1,,
10,456,10,241,3,0.5,62,2,4,1,,
11,517,12,600,20,54,18,1,4,1,,
11,518,12,145,30,3,0,1,4,1,,
11,519,12,47,0.9,0.1,12,1,4,1,,
11,520,12,628,15,60,17,1,4,0,,
11,521,12,340,25,2,50,1,4,0,,
11,522,12,654,15,65,14,1,4,0,,
11,523,12,115,0.8,11,6,1,4,1,,
11,524,12,39,0.9,0.3,10,1,4,1,,
11,525,12,400,10,5,75,1,4,0,,
11,526,12,34,0.8,0.2,8,1,4,1,,
12,487,7,122,11,5,10,1,4,1,,
12,488,7,35,6,0.5,5,1,4,1,,
12,489,7,450,40,20,33,1,4,0,,
12,490,7,380,7,1,85,1,4,0,,
12,491,7,300,60,3,2,1,4,0,,
12,492,7,150,10,10,4,1,4,1,,
12,493,7,230,2,0.5,55,1,4,0,,
12,494,7,130,3,0.3,28,1,4,1,,
12,495,7,290,10,1,75,1,4,0,,
