User_id,food_name,country,calories,protein_g,fat_g,carbs_g,primary_goal,time_of_day,suitability_score
12,Cacik (Yogurt Dip),Turkey,50,4,2,4,Muscle Gain,Lunch,0
12,Kofte (Grilled Meatball),Turkey,220,24,13,2,Muscle Gain,Lunch,1
12,Vegetable Pide,Turkey,240,8,9,32,Muscle Gain,Lunch,0
12,Stuffed Eggplant,Turkey,110,2,8,10,Muscle Gain,Lunch,0
12,Shepherd Salad,Turkey,40,1,2,5,Muscle Gain,Lunch,0
12,Chicken Shish Kebab,Turkey,155,24,6,0,Muscle Gain,Lunch,1
12,Lamb Shish Kebab,Turkey,230,25,14,0,Muscle Gain,Dinner,1
12,Baked Sea Bass,Turkey,130,23,4,0,Muscle Gain,Dinner,1
12,Beef Manti (Small Portion),Turkey,200,11,9,20,Muscle Gain,Dinner,0
12,Iskender (Lean Meat),Turkey,240,18,16,10,Muscle Gain,Dinner,0
12,Okra Stew with Lamb,Turkey,120,12,7,4,Muscle Gain,Dinner,0
12,Borek (Spinach/Cheese),Turkey,300,10,18,26,Muscle Gain,Dinner,0
12,Kurnu Yaruk (Eggplant),Turkey,140,10,10,4,Muscle Gain,Dinner,0
12,Grilled Quail,Turkey,200,25,11,0,Muscle Gain,Dinner,1
12,White Bean Stew,Turkey,125,8,3,17,Muscle Gain,Dinner,0
12,Stuffed Cabbage Rolls,Turkey,135,9,7,10,Muscle Gain,Dinner,0
13,Huevos Rancheros,Mexico,165,8,11,12,Weight Loss,Breakfast,0
13,Chilaquiles (Baked),Mexico,190,6,10,22,Weight Loss,Breakfast,0
13,Pork Tamales,Mexico,230,9,14,20,Weight Loss,Breakfast,0
13,Molletes (Whole Wheat),Mexico,200,10,7,25,Weight Loss,Breakfast,0
13,Fruit Salad with Lime,Mexico,55,1,0.5,13,Weight Loss,Breakfast,1
13,Scrambled Eggs with Salsa,Mexico,140,10,11,2,Weight Loss,Breakfast,1
13,Refried Black Beans,Mexico,120,7,3,16,Weight Loss,Breakfast,1
13,Mexican Papaya,Mexico,43,0.5,0.1,11,Weight Loss,Breakfast,1
13,Nopalitos (Cactus Eggs),Mexico,90,6,6,4,Weight Loss,Breakfast,1
13,Oatmeal with Cinnamon,Mexico,110,4,2,18,Weight Loss,Breakfast,1
13,Tacos al Pastor (Lean),Mexico,200,14,9,16,Weight Loss,Lunch,0
13,Chicken Enchiladas,Mexico,185,12,10,14,Weight Loss,Lunch,0
13,Pozole Soup (Chicken),Mexico,105,9,3,11,Weight Loss,Lunch,1
13,Chicken Mole (Lean),Mexico,220,16,12,13,Weight Loss,Lunch,0
13,Fish Ceviche,Mexico,95,15,2,5,Weight Loss,Lunch,1
13,Grilled Shrimp Tacos,Mexico,160,14,6,14,Weight Loss,Lunch,0
13,Black Bean Soup,Mexico,90,6,1,16,Weight Loss,Lunch,1
13,Guacamole & Jicama,Mexico,120,2,10,8,Weight Loss,Lunch,1
13,Fajita Chicken Salad,Mexico,140,20,6,5,Weight Loss,Lunch,1
13,Grilled Corn (Elote),Mexico,150,4,6,25,Weight Loss,Lunch,1
13,Pork Carnitas (Lean),Mexico,240,22,16,0,Weight Loss,Dinner,0
13,Cheese Quesadilla (WW),Mexico,270,12,16,22,Weight Loss,Dinner,0
13,Chile Relleno (Baked),Mexico,170,8,11,10,Weight Loss,Dinner,0
13,Carne Asada,Mexico,210,26,12,0,Weight Loss,Dinner,0
13,Tortilla Soup,Mexico,110,6,6,9,Weight Loss,Dinner,1
13,Baked Red Snapper,Mexico,120,24,3,0,Weight Loss,Dinner,1
13,Beef Barbacoa,Mexico,200,22,12,2,Weight Loss,Dinner,0
13,Grilled Vegetables,Mexico,70,2,4,8,Weight Loss,Dinner,1
13,Turkey Tostadas,Mexico,180,15,8,14,Weight Loss,Dinner,0
13,Lentil Sopa,Mexico,100,7,2,15,Weight Loss,Dinner,1
14,Grilled Mackerel,Japan,230,21,15,0,Maintenance,Breakfast,1
14,Miso Soup,Japan,35,3,1,4,Maintenance,Breakfast,0
14,Natto (Fermented Soy),Japan,210,18,11,14,Maintenance,Breakfast,1
14,Tamagoyaki,Japan,150,10,10,4,Maintenance,Breakfast,0
14,Boiled White Rice,Japan,130,3,0.3,28,Maintenance,Breakfast,0
14,Steamed Tofu,Japan,80,8,4,2,Maintenance,Breakfast,0
14,Pickled Vegetables,Japan,20,1,0.1,4,Maintenance,Breakfast,0
14,Green Tea,Japan,1,0.1,0,0,Maintenance,Breakfast,0
14,Onigiri (Tuna),Japan,170,5,1,35,Maintenance,Breakfast,0
14,Dried Seaweed,Japan,35,6,0.5,5,Maintenance,Breakfast,0
14,Salmon Sushi,Japan,145,7,2,24,Maintenance,Lunch,0
14,Tuna Sashimi,Japan,105,23,0.5,0,Maintenance,Lunch,1
14,Ramen (Shoyu),Japan,160,6,7,20,Maintenance,Lunch,0
14,Vegetable Tempura,Japan,220,3,14,22,Maintenance,Lunch,0
14,Cold Soba Noodles,Japan,115,5,1,22,Maintenance,Lunch,0
14,Chicken Yakitori,Japan,160,20,8,1,Maintenance,Lunch,1
14,Chawanmushi (Egg),Japan,90,7,6,2,Maintenance,Lunch,0
14,Edamame,Japan,122,11,5,10,Maintenance,Lunch,1
14,Salmon Teriyaki,Japan,190,21,9,6,Maintenance,Lunch,1
14,Beef Tataki,Japan,130,22,4,1,Maintenance,Lunch,1
14,Chicken Teriyaki,Japan,175,20,7,8,Maintenance,Dinner,1
14,Beef Gyudon (Lean),Japan,195,12,10,18,Maintenance,Dinner,1
14,Unagi (Grilled Eel),Japan,285,22,18,10,Maintenance,Dinner,1
14,Boiled Spinach (Gomae),Japan,45,3,2,4,Maintenance,Dinner,0
14,Beef Shabu Shabu,Japan,140,18,6,2,Maintenance,Dinner,1
14,Miso Glazed Cod,Japan,160,20,7,5,Maintenance,Dinner,1
14,Stir Fried Squid,Japan,100,18,2,2,Maintenance,Dinner,1
14,Clear Clam Soup,Japan,30,4,0.5,2,Maintenance,Dinner,0
14,Oden (Simmered),Japan,90,7,3,8,Maintenance,Dinner,0
14,Japanese Chicken Curry,Japan,150,9,7,14,Maintenance,Dinner,0
15,Oatmeal with Almonds,Pakistan,120,5,4,18,Muscle Gain,Breakfast,0
15,Boiled Eggs,Pakistan,155,13,11,1,Muscle Gain,Breakfast,0
15,Whole Wheat Paratha,Pakistan,260,6,12,35,Muscle Gain,Breakfast,0
15,Egg White Omelette,Pakistan,52,11,0.2,0.7,Muscle Gain,Breakfast,0
15,Yogurt with Honey,Pakistan,70,4,2,10,Muscle Gain,Breakfast,0
15,Chana Masala,Pakistan,140,6,5,18,Muscle Gain,Breakfast,0
15,Fruit Chaat,Pakistan,80,1,0.5,18,Muscle Gain,Breakfast,0
15,Mung Daal Chilla,Pakistan,160,9,4,22,Muscle Gain,Breakfast,0
15,Lassi (Salted),Pakistan,45,3,2,4,Muscle Gain,Breakfast,0
15,Mixed Nuts,Pakistan,600,20,50,20,Muscle Gain,Breakfast,1
15,Chicken Karahi (Lean),Pakistan,150,19,7,2,Muscle Gain,Lunch,1
15,Daal Mash,Pakistan,105,7,3,13,Muscle Gain,Lunch,0
15,Mixed Veg Sabzi,Pakistan,85,3,5,10,Muscle Gain,Lunch,0
15,Chicken Tikka Breast,Pakistan,140,26,3,0,Muscle Gain,Lunch,1
15,Grilled Fish,Pakistan,110,20,3,0,Muscle Gain,Lunch,1
15,Lentil Soup,Pakistan,75,5,1,12,Muscle Gain,Lunch,0
15,Brown Rice,Pakistan,110,3,1,23,Muscle Gain,Lunch,0
15,Chapli Kebab (Baked),Pakistan,210,22,12,2,Muscle Gain,Lunch,1
15,Palak Paneer,Pakistan,150,9,11,4,Muscle Gain,Lunch,0
15,Tinda Masala,Pakistan,60,2,3,7,Muscle Gain,Lunch,0
15,Mutton Stew (Lean),Pakistan,180,20,10,2,Muscle Gain,Dinner,1
15,Baked Trout,Pakistan,150,19,7,0,Muscle Gain,Dinner,1
15,Chicken Haleem,Pakistan,130,12,5,12,Muscle Gain,Dinner,0
15,Okra Bhindi Fry,Pakistan,90,2,6,8,Muscle Gain,Dinner,0
15,Steamed Chicken,Pakistan,120,22,2,4,Muscle Gain,Dinner,1
15,Matar Paneer,Pakistan,160,10,10,8,Muscle Gain,Dinner,0
15,Beef Shish Kebab,Pakistan,200,25,11,0,Muscle Gain,Dinner,1
15,Red Kidney Beans,Pakistan,120,8,1,20,Muscle Gain,Dinner,0
15,Pumpkin Masala,Pakistan,50,1,2,8,Muscle Gain,Dinner,0
15,Whole Wheat Roti,Pakistan,260,9,1,55,Muscle Gain,Dinner,0
16,Greek Yogurt & Honey,Greece,115,9,4,12,Muscle Gain,Breakfast,0
16,Spanakopita (Baked),Greece,240,7,15,20,Muscle Gain,Breakfast,0
16,Boiled Egg & Olives,Greece,180,10,15,2,Muscle Gain,Breakfast,0
16,Whole Wheat Rusks,Greece,310,10,3,62,Muscle Gain,Breakfast,0
16,Feta Cheese Omelette,Greece,190,13,15,1,Muscle Gain,Breakfast,0
16,Fresh Figs,Greece,74,1,0.3,19,Muscle Gain,Breakfast,0
16,Tahini on Toast,Greece,280,9,18,22,Muscle Gain,Breakfast,0
16,Cucumber and Tomato,Greece,25,1,0.2,5,Muscle Gain,Breakfast,0
16,Baked Rice Pudding,Greece,130,4,3,22,Muscle Gain,Breakfast,0
16,Grapefruit with Mint,Greece,42,0.8,0.1,11,Muscle Gain,Breakfast,0
16,Greek Salad (Horiatiki),Greece,110,4,9,5,Muscle Gain,Lunch,0
16,Chicken Souvlaki,Greece,160,24,6,1,Muscle Gain,Lunch,1
16,Moussaka (Healthy Style),Greece,180,10,11,12,Muscle Gain,Lunch,0
16,Lentil Soup (Fakes),Greece,105,8,3,14,Muscle Gain,Lunch,0
16,Grilled Octopus,Greece,160,30,2,0,Muscle Gain,Lunch,1
16,Stuffed Grape Leaves,Greece,140,4,8,15,Muscle Gain,Lunch,0
16,Baked Cod with Herbs,Greece,110,22,2,0,Muscle Gain,Lunch,1
16,Chickpea Stew,Greece,130,7,4,18,Muscle Gain,Lunch,0
16,Roasted Eggplant Dip,Greece,75,2,5,7,Muscle Gain,Lunch,0
16,Shrimp Saganaki,Greece,140,18,6,4,Muscle Gain,Lunch,0
16,Lamb Chops (Trimmed),Greece,260,25,18,0,Muscle Gain,Dinner,1
16,Baked Sea Bream,Greece,130,22,4,0,Muscle Gain,Dinner,1
16,Chicken Gyro Plate (Lean),Greece,190,22,10,3,Muscle Gain,Dinner,1
16,Stuffed Peppers (Gemista),Greece,110,6,4,14,Muscle Gain,Dinner,0
16,Beef Stifado Stew,Greece,180,20,10,4,Muscle Gain,Dinner,1
16,Grilled Sardines,Greece,200,25,11,0,Muscle Gain,Dinner,1
16,Gigantes Plaki (Beans),Greece,125,7,4,16,Muscle Gain,Dinner,0
16,Roasted Chicken & Lemon,Greece,160,24,7,2,Muscle Gain,Dinner,1
16,Grilled Squid,Greece,95,18,2,1,Muscle Gain,Dinner,0
16,Vegetable Briam,Greece,85,2,5,9,Muscle Gain,Dinner,0
17,Shakshuka,Saudi Arabia,115,8,8,4,Maintenance,Breakfast,0
17,Foul Medames,Saudi Arabia,110,7,2,18,Maintenance,Breakfast,0
17,Sukkari Dates,Saudi Arabia,280,2,0.4,75,Maintenance,Breakfast,0
17,Labneh (Low Fat),Saudi Arabia,120,10,7,5,Maintenance,Breakfast,0
17,Whole Wheat Tamis,Saudi Arabia,240,8,2,48,Maintenance,Breakfast,0
17,Boiled Fava Beans,Saudi Arabia,110,8,1,19,Maintenance,Breakfast,0
17,Arabic Salad,Saudi Arabia,45,1,2,6,Maintenance,Breakfast,0
17,Egg and Tomato,Saudi Arabia,95,7,6,3,Maintenance,Breakfast,0
17,Grilled Halloumi,Saudi Arabia,320,21,24,2,Maintenance,Breakfast,1
17,Olive Bread,Saudi Arabia,250,7,9,35,Maintenance,Breakfast,0
17,Chicken Kabsa (Skinless),Saudi Arabia,170,12,6,20,Maintenance,Lunch,1
17,Lamb Mandi (Lean),Saudi Arabia,210,17,12,15,Maintenance,Lunch,1
17,Grilled Fish Sayadiya,Saudi Arabia,160,19,6,10,Maintenance,Lunch,1
17,Jareesh (Whole Wheat),Saudi Arabia,130,7,4,18,Maintenance,Lunch,0
17,Grilled Chicken Shish,Saudi Arabia,150,24,5,0,Maintenance,Lunch,1
17,Lentil Salad,Saudi Arabia,115,8,3,15,Maintenance,Lunch,0
17,Steamed Shrimp,Saudi Arabia,100,21,1,1,Maintenance,Lunch,1
17,Hummus (Plain),Saudi Arabia,160,8,10,14,Maintenance,Lunch,0
17,Roasted Eggplant,Saudi Arabia,70,1,4,8,Maintenance,Lunch,0
17,Okra Stew (Bamia),Saudi Arabia,85,3,4,10,Maintenance,Lunch,0
17,Grilled Lamb Chops,Saudi Arabia,240,25,16,0,Maintenance,Dinner,0
17,Chicken Shawarma Plate,Saudi Arabia,180,20,9,2,Maintenance,Dinner,1
17,Vegetable Harees,Saudi Arabia,110,5,2,18,Maintenance,Dinner,0
17,Baked Sea Bream,Saudi Arabia,130,20,5,0,Maintenance,Dinner,1
17,Kousa Mahshi (Squash),Saudi Arabia,90,5,3,12,Maintenance,Dinner,0
17,Arabic Lentil Soup,Saudi Arabia,70,5,1,11,Maintenance,Dinner,0
17,Mutabbaq (Veggie),Saudi Arabia,180,8,10,15,Maintenance,Dinner,0
17,Grilled Octopus,Saudi Arabia,160,30,2,0,Maintenance,Dinner,0
17,Stuffed Bell Peppers,Saudi Arabia,110,6,4,13,Maintenance,Dinner,0
17,Mutton Kofta,Saudi Arabia,220,24,13,1,Maintenance,Dinner,1
18,Huevos Rancheros,Mexico,165,8,11,12,Muscle Gain,Breakfast,0
18,Chilaquiles (Baked),Mexico,190,6,10,22,Muscle Gain,Breakfast,0
18,Pork Tamales,Mexico,230,9,14,20,Muscle Gain,Breakfast,0
18,Molletes (Whole Wheat),Mexico,200,10,7,25,Muscle Gain,Breakfast,0
18,Fruit Salad with Lime,Mexico,55,1,0.5,13,Muscle Gain,Breakfast,0
18,Scrambled Eggs with Salsa,Mexico,140,10,11,2,Muscle Gain,Breakfast,0
18,Refried Black Beans,Mexico,120,7,3,16,Muscle Gain,Breakfast,0
18,Mexican Papaya,Mexico,43,0.5,0.1,11,Muscle Gain,Breakfast,0
18,Nopalitos (Cactus Eggs),Mexico,90,6,6,4,Muscle Gain,Breakfast,0
18,Oatmeal with Cinnamon,Mexico,110,4,2,18,Muscle Gain,Breakfast,0
18,Tacos al Pastor (Lean),Mexico,200,14,9,16,Muscle Gain,Lunch,0
18,Chicken Enchiladas,Mexico,185,12,10,14,Muscle Gain,Lunch,0
18,Pozole Soup (Chicken),Mexico,105,9,3,11,Muscle Gain,Lunch,0
18,Chicken Mole (Lean),Mexico,220,16,12,13,Muscle Gain,Lunch,0
18,Fish Ceviche,Mexico,95,15,2,5,Muscle Gain,Lunch,0
18,Grilled Shrimp Tacos,Mexico,160,14,6,14,Muscle Gain,Lunch,0
18,Black Bean Soup,Mexico,90,6,1,16,Muscle Gain,Lunch,0
18,Guacamole & Jicama,Mexico,120,2,10,8,Muscle Gain,Lunch,0
18,Fajita Chicken Salad,Mexico,140,20,6,5,Muscle Gain,Lunch,1
18,Grilled Corn (Elote),Mexico,150,4,6,25,Muscle Gain,Lunch,0
18,Pork Carnitas (Lean),Mexico,240,22,16,0,Muscle Gain,Dinner,1
18,Cheese Quesadilla (WW),Mexico,270,12,16,22,Muscle Gain,Dinner,0
18,Chile Relleno (Baked),Mexico,170,8,11,10,Muscle Gain,Dinner,0
18,Carne Asada,Mexico,210,26,12,0,Muscle Gain,Dinner,1
18,Tortilla Soup,Mexico,110,6,6,9,Muscle Gain,Dinner,0
18,Baked Red Snapper,Mexico,120,24,3,0,Muscle Gain,Dinner,1
18,Beef Barbacoa,Mexico,200,22,12,2,Muscle Gain,Dinner,1
18,Grilled Vegetables,Mexico,70,2,4,8,Muscle Gain,Dinner,0
18,Turkey Tostadas,Mexico,180,15,8,14,Muscle Gain,Dinner,0
18,Lentil Sopa,Mexico,100,7,2,15,Muscle Gain,Dinner,0
19,Greek Yogurt (Fat Free),USA,59,10,0.4,3.6,Maintenance,Breakfast,0
19,Steel Cut Oats,USA,70,3,1.5,12,Maintenance,Breakfast,0
19,Scrambled Egg Whites,USA,52,11,0.2,0.7,Maintenance,Breakfast,1
19,Whole Grain Toast,USA,250,12,4,42,Maintenance,Breakfast,1
19,Blueberries,USA,57,0.7,0.3,14,Maintenance,Breakfast,0
19,Turkey Bacon,USA,230,20,15,1,Maintenance,Breakfast,1
19,Cottage Cheese,USA,98,11,4,3,Maintenance,Breakfast,1
19,Avocado Toast,USA,160,4,12,12,Maintenance,Breakfast,0
19,Peanut Butter on Apple,USA,110,3,8,10,Maintenance,Breakfast,0
19,Green Smoothie,USA,50,2,0.5,10,Maintenance,Breakfast,0
19,Grilled Chicken Breast,USA,165,31,3.6,0,Maintenance,Lunch,0
19,Tuna Salad (Light),USA,120,20,4,0,Maintenance,Lunch,1
19,Turkey Sandwich (WW),USA,190,15,6,20,Maintenance,Lunch,1
19,Quinoa Veggie Bowl,USA,140,5,3,22,Maintenance,Lunch,0
19,Grilled Salmon,USA,200,22,12,0,Maintenance,Lunch,1
19,Spinach Salad,USA,23,3,0.4,3.6,Maintenance,Lunch,0
19,Lentil Soup,USA,116,9,0.4,20,Maintenance,Lunch,0
19,Roast Beef (Lean),USA,150,25,5,0,Maintenance,Lunch,0
19,Steam Broccoli,USA,35,3,0.4,7,Maintenance,Lunch,0
19,Chickpea Salad,USA,160,8,6,18,Maintenance,Lunch,0
19,Baked Cod,USA,105,23,0.9,0,Maintenance,Dinner,1
19,Roasted Turkey Breast,USA,140,29,2,0,Maintenance,Dinner,0
19,Sirloin Steak (Lean),USA,240,27,14,0,Maintenance,Dinner,0
19,Grilled Asparagus,USA,20,2,0.1,4,Maintenance,Dinner,0
19,Baked Sweet Potato,USA,86,1.6,0.1,20,Maintenance,Dinner,0
19,Spaghetti Squash,USA,31,0.6,0.6,7,Maintenance,Dinner,0
19,Venison Roast,USA,150,30,3,0,Maintenance,Dinner,0
19,Boiled Shrimp,USA,99,24,0.3,0,Maintenance,Dinner,1
19,Chicken Noodle Soup,USA,40,3,1,5,Maintenance,Dinner,0
19,Tofu Stir Fry,USA,100,10,5,4,Maintenance,Dinner,0
20,Steamed Shrimp Dim Sum,China,160,9,6,18,Weight Loss,Breakfast,0
20,Rice Congee (Plain),China,50,1,0.2,11,Weight Loss,Breakfast,1
20,Pork Baozi (Steamed),China,230,10,8,30,Weight Loss,Breakfast,0
20,Scallion Pancake,China,280,5,14,34,Weight Loss,Breakfast,0
20,Soy Milk (Unsweetened),China,35,3,2,2,Weight Loss,Breakfast,1
20,Tea Leaf Egg,China,155,13,11,1,Weight Loss,Breakfast,0
20,Wonton Soup,China,80,5,3,9,Weight Loss,Breakfast,1
20,Steamed Rice Rolls,China,140,3,0.5,31,Weight Loss,Breakfast,1
20,Millet Porridge,China,60,2,1,12,Weight Loss,Breakfast,1
20,Red Bean Bun,China,250,6,4,48,Weight Loss,Breakfast,0
20,Kung Pao Chicken (Lean),China,180,16,11,7,Weight Loss,Lunch,0
20,Mapo Tofu (Low Fat),China,115,9,7,4,Weight Loss,Lunch,1
20,Beef and Broccoli,China,130,14,6,6,Weight Loss,Lunch,1
20,Steamed Sea Bass,China,110,21,3,0,Weight Loss,Lunch,1
20,Buddha's Delight (Veg),China,80,4,3,10,Weight Loss,Lunch,1
20,Chicken Cashew Nut,China,200,18,12,8,Weight Loss,Lunch,0
20,Hot and Sour Soup,China,65,4,3,7,Weight Loss,Lunch,1
20,Shrimp Fried Rice (Small),China,170,7,5,24,Weight Loss,Lunch,0
20,Stir Fried Spinach,China,45,3,2,4,Weight Loss,Lunch,1
20,Chicken Dumplings,China,190,12,8,18,Weight Loss,Lunch,0
20,Peking Duck (No Skin),China,220,25,13,0,Weight Loss,Dinner,0
20,Twice Cooked Pork (Lean),China,240,20,17,3,Weight Loss,Dinner,0
20,Szechuan Fish,China,150,18,8,2,Weight Loss,Dinner,1
20,Ants Climbing a Tree,China,210,12,11,16,Weight Loss,Dinner,0
20,Bitter Melon with Egg,China,90,6,6,4,Weight Loss,Dinner,1
20,Lemon Chicken (Baked),China,180,21,8,7,Weight Loss,Dinner,0
20,Bok Choy with Garlic,China,35,2,2,3,Weight Loss,Dinner,1
20,Ma Po Eggplant,China,100,2,7,8,Weight Loss,Dinner,1
20,Braised Beef Noodle,China,160,10,6,16,Weight Loss,Dinner,0
20,Egg Drop Soup,China,40,2,3,2,Weight Loss,Dinner,1
21,Menemen (Eggs),Turkey,120,7,9,4,Weight Loss,Breakfast,1
21,Simit (Sesame Bread),Turkey,270,9,5,50,Weight Loss,Breakfast,0
21,White Cheese (Feta),Turkey,260,18,20,2,Weight Loss,Breakfast,0
21,Olives and Tomatoes,Turkey,80,1,8,3,Weight Loss,Breakfast,1
21,Honey and Kaymak,Turkey,350,2,25,30,Weight Loss,Breakfast,0
21,Sucuk (Small Portion),Turkey,330,14,30,2,Weight Loss,Breakfast,0
21,Boiled Egg & Parsley,Turkey,145,12,10,1,Weight Loss,Breakfast,1
21,Tahini & Molasses,Turkey,400,10,25,38,Weight Loss,Breakfast,0
21,Acuka (Nut Spread),Turkey,250,5,22,10,Weight Loss,Breakfast,0
21,Cucumber with Dill,Turkey,20,1,0.1,4,Weight Loss,Breakfast,1
21,Doner Kebab (Chicken Lean),Turkey,180,20,10,4,Weight Loss,Lunch,0
21,Lentil Soup (Mercimek),Turkey,75,5,1,12,Weight Loss,Lunch,1
21,Lahmacun (One Piece),Turkey,190,9,8,22,Weight Loss,Lunch,0
21,Bulgur Pilaf,Turkey,120,4,1,25,Weight Loss,Lunch,1
21,Cacik (Yogurt Dip),Turkey,50,4,2,4,Weight Loss,Lunch,1
21,Kofte (Grilled Meatball),Turkey,220,24,13,2,Weight Loss,Lunch,0
21,Vegetable Pide,Turkey,240,8,9,32,Weight Loss,Lunch,0
21,Stuffed Eggplant,Turkey,110,2,8,10,Weight Loss,Lunch,1
21,Shepherd Salad,Turkey,40,1,2,5,Weight Loss,Lunch,1
21,Chicken Shish Kebab,Turkey,155,24,6,0,Weight Loss,Lunch,0
21,Lamb Shish Kebab,Turkey,230,25,14,0,Weight Loss,Dinner,0
21,Baked Sea Bass,Turkey,130,23,4,0,Weight Loss,Dinner,1
21,Beef Manti (Small Portion),Turkey,200,11,9,20,Weight Loss,Dinner,0
21,Iskender (Lean Meat),Turkey,240,18,16,10,Weight Loss,Dinner,0
21,Okra Stew with Lamb,Turkey,120,12,7,4,Weight Loss,Dinner,1
21,Borek (Spinach/Cheese),Turkey,300,10,18,26,Weight Loss,Dinner,0
21,Kurnu Yaruk (Eggplant),Turkey,140,10,10,4,Weight Loss,Dinner,1
21,Grilled Quail,Turkey,200,25,11,0,Weight Loss,Dinner,0
21,White Bean Stew,Turkey,125,8,3,17,Weight Loss,Dinner,1
21,Stuffed Cabbage Rolls,Turkey,135,9,7,10,Weight Loss,Dinner,1
22,Grilled Mackerel,Japan,230,21,15,0,Weight Loss,Breakfast,0
22,Miso Soup,Japan,35,3,1,4,Weight Loss,Breakfast,1
22,Natto (Fermented Soy),Japan,210,18,11,14,Weight Loss,Breakfast,0
22,Tamagoyaki,Japan,150,10,10,4,Weight Loss,Breakfast,1
22,Boiled White Rice,Japan,130,3,0.3,28,Weight Loss,Breakfast,1
22,Steamed Tofu,Japan,80,8,4,2,Weight Loss,Breakfast,1
22,Pickled Vegetables,Japan,20,1,0.1,4,Weight Loss,Breakfast,1
22,Green Tea,Japan,1,0.1,0,0,Weight Loss,Breakfast,1
22,Onigiri (Tuna),Japan,170,5,1,35,Weight Loss,Breakfast,0
22,Dried Seaweed,Japan,35,6,0.5,5,Weight Loss,Breakfast,1
22,Salmon Sushi,Japan,145,7,2,24,Weight Loss,Lunch,1
22,Tuna Sashimi,Japan,105,23,0.5,0,Weight Loss,Lunch,1
22,Ramen (Shoyu),Japan,160,6,7,20,Weight Loss,Lunch,0
22,Vegetable Tempura,Japan,220,3,14,22,Weight Loss,Lunch,0
22,Cold Soba Noodles,Japan,115,5,1,22,Weight Loss,Lunch,1
22,Chicken Yakitori,Japan,160,20,8,1,Weight Loss,Lunch,0
22,Chawanmushi (Egg),Japan,90,7,6,2,Weight Loss,Lunch,1
22,Edamame,Japan,122,11,5,10,Weight Loss,Lunch,1
22,Salmon Teriyaki,Japan,190,21,9,6,Weight Loss,Lunch,0
22,Beef Tataki,Japan,130,22,4,1,Weight Loss,Lunch,1
22,Chicken Teriyaki,Japan,175,20,7,8,Weight Loss,Dinner,0
22,Beef Gyudon (Lean),Japan,195,12,10,18,Weight Loss,Dinner,0
22,Unagi (Grilled Eel),Japan,285,22,18,10,Weight Loss,Dinner,0
22,Boiled Spinach (Gomae),Japan,45,3,2,4,Weight Loss,Dinner,1
22,Beef Shabu Shabu,Japan,140,18,6,2,Weight Loss,Dinner,1
22,Miso Glazed Cod,Japan,160,20,7,5,Weight Loss,Dinner,0
22,Stir Fried Squid,Japan,100,18,2,2,Weight Loss,Dinner,1
22,Clear Clam Soup,Japan,30,4,0.5,2,Weight Loss,Dinner,1
22,Oden (Simmered),Japan,90,7,3,8,Weight Loss,Dinner,1
22,Japanese Chicken Curry,Japan,150,9,7,14,Weight Loss,Dinner,1
23,Greek Yogurt & Honey,Greece,115,9,4,12,Muscle Gain,Breakfast,0
23,Spanakopita (Baked),Greece,240,7,15,20,Muscle Gain,Breakfast,0
23,Boiled Egg & Olives,Greece,180,10,15,2,Muscle Gain,Breakfast,0
23,Whole Wheat Rusks,Greece,310,10,3,62,Muscle Gain,Breakfast,0
23,Feta Cheese Omelette,Greece,190,13,15,1,Muscle Gain,Breakfast,0
23,Fresh Figs,Greece,74,1,0.3,19,Muscle Gain,Breakfast,0
23,Tahini on Toast,Greece,280,9,18,22,Muscle Gain,Breakfast,0
23,Cucumber and Tomato,Greece,25,1,0.2,5,Muscle Gain,Breakfast,0
23,Baked Rice Pudding,Greece,130,4,3,22,Muscle Gain,Breakfast,0
23,Grapefruit with Mint,Greece,42,0.8,0.1,11,Muscle Gain,Breakfast,0
23,Greek Salad (Horiatiki),Greece,110,4,9,5,Muscle Gain,Lunch,0
23,Chicken Souvlaki,Greece,160,24,6,1,Muscle Gain,Lunch,1
23,Moussaka (Healthy Style),Greece,180,10,11,12,Muscle Gain,Lunch,0
23,Lentil Soup (Fakes),Greece,105,8,3,14,Muscle Gain,Lunch,0
23,Grilled Octopus,Greece,160,30,2,0,Muscle Gain,Lunch,1
23,Stuffed Grape Leaves,Greece,140,4,8,15,Muscle Gain,Lunch,0
23,Baked Cod with Herbs,Greece,110,22,2,0,Muscle Gain,Lunch,1
23,Chickpea Stew,Greece,130,7,4,18,Muscle Gain,Lunch,0
23,Roasted Eggplant Dip,Greece,75,2,5,7,Muscle Gain,Lunch,0
23,Shrimp Saganaki,Greece,140,18,6,4,Muscle Gain,Lunch,0
23,Lamb Chops (Trimmed),Greece,260,25,18,0,Muscle Gain,Dinner,1
23,Baked Sea Bream,Greece,130,22,4,0,Muscle Gain,Dinner,1
23,Chicken Gyro Plate (Lean),Greece,190,22,10,3,Muscle Gain,Dinner,1
23,Stuffed Peppers (Gemista),Greece,110,6,4,14,Muscle Gain,Dinner,0
23,Beef Stifado Stew,Greece,180,20,10,4,Muscle Gain,Dinner,1
23,Grilled Sardines,Greece,200,25,11,0,Muscle Gain,Dinner,1
23,Gigantes Plaki (Beans),Greece,125,7,4,16,Muscle Gain,Dinner,0
23,Roasted Chicken & Lemon,Greece,160,24,7,2,Muscle Gain,Dinner,1
23,Grilled Squid,Greece,95,18,2,1,Muscle Gain,Dinner,0
